product_code,description,stock_qty,avg,total_stock,main_bin,alt_bin_1,alt_bin_2,alt_bin_3,bin_group
138810,IGH WALL HOSE HANGER BRHPWH,3.0,32.75,98.25,034,,,,034
101772,POLYPROP STRETCH CORD 5mm BLK,100.0,1.12,112.0,035,,,,035
106319,BRENTWOOD RAIN GUAGE BLUE CARDED BRRG,2.0,13.95,27.9,035,,,,035
108197,WATERING 10L CAN PLASTIC,1.0,71.0,71.0,035,,,,035
123093,WATERING 5L CAN BRWC05 PLASTIC ADDIS,1.0,41.2,41.2,035,,,,035
128411,TOLSEN FOLDING SAW 180MM TOL31014,2.0,70.0,140.0,035,,,,035
130963,REINFORCE TUB 8mmX30m THICK WALL CTH800,-0.1,8.8,-0.88,035,,,,035
132968,TOLSEN HANDSAW 400MM TPR HANDLE TOL31070,3.0,103.0,309.0,035,,,,035
132969,TOLSEN LOPPING SHEAR TELESCOPIC HANDLE,2.0,200.0,400.0,035,,,,035
132970,TOLSEN HEDGE SHEAR TELESCOPIC HANDLE,2.0,210.0,420.0,035,,,,035
134254,OMEGA PLASTIC FUNNEL DHDF150,2.0,11.04,22.08,035,,,,035
135618,TOLSEN BOW SAW COMPLETE 530MM TOL31081,1.0,79.0,79.0,035,,,,035
135619,TOL SAW MASONRY HAND 710MM HANDLE,1.0,219.95,219.95,035,,,,035
135622,TOLSEN SAW MASONRY HAND 550MM 17TPI HAND,2.0,159.95,319.9,035,,,,035
135632,TOLSEN GARDEN PRUNING SAW WITH SHEATH 35,2.0,100.0,200.0,035,,,,035
104559,LASHER HOSE GARDEN SET 12MM FG72630,1.0,72.0,72.0,036,,,,036
104561,GARDENA HOSE REPAIRER 19mm-18233-37,12.0,31.0,372.0,036,,,,036
107042,LASHER DAISY GRUBBER POLY HANDLE,10.0,29.95,299.5,036,,,,036
122217,16LT PRESSURE KNAPSACK SPRAYER BRSPP160,9.0,169.57,1526.13,036,,,,036
123183,GARDENA THREA TAP CONNE 16mm (5/8'')6003,1.0,22.33,22.33,036,,,,036
123185,GARDENA TWIN TAP CONNECTOR(INCL ADAPTORS,60.0,23.52,1411.5,036,,,,036
123186,GARDENA HSE CONN 19mm /16mm-18216-37,3.0,38.22,114.66,036,,,,036
123189,"GAR HOSE REPAIRER 13mm (1/2"")18232-37",2.0,26.0,52.0,036,,,,036
123190,"GAR HOSE REPAIR SET 13mm (1/2"")-18280-37",11.0,49.0,539.0,036,,,,036
123192,"GARDENA EXT. JOINT 19mm-13mm (1/2"")-2931",11.0,22.0,242.0,036,,,,036
123194,GARDE CLSSIC ADJ SPRY GUN NOZZ 18341-20,1.0,129.89,129.89,036,,,,036
123195,GARDENA WASHER SET BLISTER-1126-20,1.0,14.85,14.85,036,,,,036
123197,GARDENA WASHER SET BLISTER 1125-20,3.0,12.65,37.95,036,,,,036
124737,GARDENA SMART WATER FLOW METER 8188,1.0,26.99,26.99,036,,,,036
